time,x,y,theta
1889.561,1.9704970020129053e-06,-3.673478803367658e-07,-0.00019957987825325318
1889.565,-2.4491519923230953e-13,8.504308368628699e-14,-5.21045793178132e-07
1889.569,-2.4491519923230953e-13,8.504308368628699e-14,-5.210495386265279e-07
1889.572,1.970774164750111e-06,-3.6658534718903013e-07,-0.00019958226506711085
1889.575,-2.4491519923230953e-13,8.504308368628699e-14,-5.210570304114981e-07
1889.578,1.970912109738876e-06,-3.662039229634928e-07,-0.00019958346135817706
1889.583,-2.4491519923230953e-13,8.504308368628699e-14,-5.21064521752379e-07
1889.587,-2.4491519923230953e-13,8.482103908136196e-14,-5.210682676448641e-07
1889.591,-2.4491519923230953e-13,8.482103908136196e-14,-5.210720135373492e-07
1889.594,1.9713238306184877e-06,-3.6505906964023893e-07,-0.00019958704425393492
1889.597,-2.4491519923230953e-13,8.482103908136196e-14,-5.210795053223194e-07
1889.602,-2.4558133304708463e-13,8.260059303211165e-14,-5.210832512148045e-07
1889.607,1.977050112733636e-06,-3.477748251601298e-07,-0.00019964119328230723
1889.61,-2.4580337765200966e-13,8.260059303211165e-14,-5.210907429997746e-07
1889.614,1.977167765510046e-06,-3.473889300664723e-07,-0.00019964241488423795
1889.617,1.9772850086141602e-06,-3.4700294238021456e-07,-0.00019964363313329514
1889.621,1.9774018420459782e-06,-3.466168585486429e-07,-0.00019964485177625946
1889.626,-2.4580337765200966e-13,8.237854842718662e-14,-5.211057270138042e-07
1889.631,1.977634815020224e-06,-3.458446775628232e-07,-0.0001996472860077425
1889.635,1.9777507447305e-06,-3.454584749373879e-07,-0.00019964850324294403
1889.639,-2.4580337765200966e-13,8.237854842718662e-14,-5.211169651353487e-07
1889.643,-2.4580337765200966e-13,8.237854842718662e-14,-5.211207110278337e-07
1889.646,-2.4580337765200966e-13,8.237854842718662e-14,-5.21124457364408e-07
1889.649,-2.4580337765200966e-13,8.237854842718662e-14,-5.211282032568931e-07
1889.654,-2.4646951146678475e-13,8.01581023779363e-14,-5.211319495934674e-07
1889.659,-2.466915560717098e-13,8.01581023779363e-14,-5.211356959300417e-07
1889.663,-2.466915560717098e-13,8.01581023779363e-14,-5.211394418225268e-07
1889.668,-2.466915560717098e-13,7.993605777301127e-14,-5.211431881591011e-07
1889.672,-2.466915560717098e-13,7.993605777301127e-14,-5.211469344956754e-07
1889.676,-2.466915560717098e-13,7.993605777301127e-14,-5.211506808322497e-07
1889.68,-2.466915560717098e-13,7.993605777301127e-14,-5.211544267247348e-07
1889.684,-2.466915560717098e-13,7.993605777301127e-14,-5.211581730613091e-07
1889.689,-2.466915560717098e-13,7.971401316808624e-14,-5.211619193978834e-07
1889.693,1.983405623517953e-06,-3.24465998291501e-07,-0.00019971451242462024
1889.699,-2.466915560717098e-13,7.971401316808624e-14,-5.211694125151212e-07
1889.702,5.160249935576289e-05,-8.288400724643097e-06,-0.005180010280172009
1889.705,-2.4713564528155985e-13,7.838174553853605e-14,-5.211769051882698e-07
1889.709,-2.4713564528155985e-13,7.838174553853605e-14,-5.21180651524844e-07
1889.713,1.9859543436417937e-06,-3.13091289783074e-07,-0.00019975006301686804
1889.716,-2.4713564528155985e-13,7.838174553853605e-14,-5.211881441979926e-07
1889.722,-2.4713564528155985e-13,7.815970093361102e-14,-5.211918909786561e-07
1889.726,-2.4713564528155985e-13,7.815970093361102e-14,-5.211956373152304e-07
1889.73,-2.4713564528155985e-13,7.815970093361102e-14,-5.211993836518047e-07
1889.735,1.9862796476477484e-06,-3.115173363710255e-07,-0.00019975496989488306
1889.737,-2.4713564528155985e-13,7.815970093361102e-14,-5.212068767690425e-07
1889.74,1.986359917882652e-06,-3.1112361464913363e-07,-0.0001997561992874708
1889.743,-2.4713564528155985e-13,7.838174553853605e-14,-5.212143698862803e-07
1889.747,-2.4713564528155985e-13,7.838174553853605e-14,-5.212181162228546e-07
1889.752,-2.473576898864849e-13,7.815970093361102e-14,-5.212218630035181e-07
1889.756,-2.48245868306185e-13,7.527312106958561e-14,-5.212256093400924e-07
1889.76,1.9904592156727574e-06,-2.869715345354962e-07,-0.0001998302041288369
1889.764,-2.48245868306185e-13,7.527312106958561e-14,-5.212331024573302e-07
1889.767,1.990513052829712e-06,-2.8657375428231546e-07,-0.00019983141090040846
1889.772,1.9905666399644417e-06,-2.861760219907694e-07,-0.00019983261176381717
1889.776,1.990619777014757e-06,-2.857782048781843e-07,-0.00019983381223287466
1889.779,-2.752467802569214e-07,8.409002627551843e-08,-0.0005503935884791922
1889.781,1.990672460872034e-06,-2.853803000579802e-07,-0.0001998389527329003
1889.785,-2.5068835896036035e-13,7.638334409421077e-14,-5.251922750026949e-07
1889.79,-2.5068835896036035e-13,7.638334409421077e-14,-5.251960515373355e-07
1889.794,-2.5068835896036035e-13,7.638334409421077e-14,-5.251998280719761e-07
1889.798,1.990827865450129e-06,-2.841861947988633e-07,-0.0001998425540126192
1889.802,-2.5068835896036035e-13,7.638334409421077e-14,-5.252073811412572e-07
1889.806,-2.5068835896036035e-13,7.616129948928574e-14,-5.252111576758978e-07
1889.809,8.564909970942836e-05,-1.1825511998964089e-05,-0.008572314063718167
1889.813,-2.5135449277513544e-13,7.416289804496046e-14,-5.252187111892681e-07
1889.817,-2.5135449277513544e-13,7.394085344003543e-14,-5.252224877239087e-07
1889.82,1.9927393355434475e-06,-2.6583302514815443e-07,-0.00019989425087185708
1889.825,-3.8248249012440283e-10,1.1257084153726282e-10,-2.048956921951728e-05
1889.828,1.992765177538658e-06,-2.654334667617775e-07,-0.0001998953610824472
1889.834,1.9927891097282213e-06,-2.650334753884209e-07,-0.00019989630111805212
1889.837,1.9928115964074067e-06,-2.646342516232636e-07,-0.0001998972348995487
1889.841,1.9928344481279225e-06,-2.642385814599635e-07,-0.00019989820481436382
1889.846,-2.5157653738006047e-13,7.394085344003543e-14,-5.253924575399083e-07
1889.85,-2.5157653738006047e-13,7.37188088351104e-14,-5.253962349627272e-07
