time,x,y,theta
33.36,6.413301001373384e-10,1.1847813841114885e-09,7.827335668508795e-09
33.364,6.413301001373384e-10,1.1847813841114885e-09,7.827337444865634e-09
33.367,6.413301001373384e-10,1.1847813841114885e-09,7.827339221222473e-09
33.37,6.413301001373384e-10,1.1847813841114885e-09,7.827341441668523e-09
33.372,6.413301001373384e-10,1.1847813841114885e-09,7.827343218025362e-09
33.375,6.413301001373384e-10,1.1847813841114885e-09,7.827344994382202e-09
33.379,6.413301001373384e-10,1.1847813841114885e-09,7.82734721482825e-09
33.381,6.413301001373384e-10,1.1847813841114885e-09,7.82734899118509e-09
33.384,6.413301001373384e-10,1.1847813841114885e-09,7.82735076754193e-09
33.389,6.413301001373384e-10,1.1847813841114885e-09,7.827352543898769e-09
33.393,4.3064507515566675e-10,6.043785472087393e-10,4.182042712130851e-09
33.395,6.413335418287147e-10,1.1847920422525249e-09,7.827356540701658e-09
33.398,6.413335418287147e-10,1.1847920422525249e-09,7.827358317058497e-09
33.401,6.413335418287147e-10,1.1847920422525249e-09,7.827360093415336e-09
33.403,4.306449641333643e-10,6.043783251641344e-10,4.182049373468999e-09
33.406,6.413335418287147e-10,1.1847920422525249e-09,7.827364090218225e-09
33.407,-4.836572142785656e-09,-1.3905981477435603e-08,-8.695084208198978e-08
33.41,4.3064474208875936e-10,6.043772149411097e-10,4.182048929379789e-09
33.412,6.413335418287147e-10,1.1847920422525249e-09,7.827369863377953e-09
33.414,6.413335418287147e-10,1.1847920422525249e-09,7.827371639734793e-09
33.417,4.3064474208875936e-10,6.043769928965048e-10,4.182054258450307e-09
33.421,6.413335418287147e-10,1.1847920422525249e-09,7.827375636537681e-09
33.425,4.3064796173553077e-10,6.043872069483314e-10,4.182057811163986e-09
33.428,4.3064796173553077e-10,6.043872069483314e-10,4.182059143431616e-09
33.431,6.413368724977886e-10,1.1848022563043514e-09,7.82738140969741e-09
33.434,6.413367614754861e-10,1.1848022563043514e-09,7.827383186054249e-09
33.436,4.306478507132283e-10,6.043872069483314e-10,4.182064472502134e-09
33.439,6.413368724977886e-10,1.1848022563043514e-09,7.827386738767927e-09
33.442,6.413368724977886e-10,1.1848022563043514e-09,7.827388959213977e-09
33.445,6.413368724977886e-10,1.1848022563043514e-09,7.827390735570816e-09
33.447,4.306475176463209e-10,6.043860967253067e-10,4.1820658047697634e-09
33.452,6.413367614754861e-10,1.1848022563043514e-09,7.827394732373705e-09
33.456,4.306508483153948e-10,6.043963107771333e-10,4.182068913394232e-09
33.46,4.306508483153948e-10,6.043960887325284e-10,4.182070689751072e-09
33.463,4.306508483153948e-10,6.043960887325284e-10,4.182072022018701e-09
33.464,6.4134009214456e-10,1.184812470356178e-09,7.827401837801062e-09
33.467,6.4134009214456e-10,1.184812470356178e-09,7.827404058247112e-09
33.47,4.306508483153948e-10,6.043960887325284e-10,4.1820773510892195e-09
33.473,4.3065073729309233e-10,6.043960887325284e-10,4.182079127446059e-09
33.475,6.4134009214456e-10,1.184812470356178e-09,7.82740983140684e-09
33.478,6.4134009214456e-10,1.184812470356178e-09,7.827411607763679e-09
33.481,6.4134009214456e-10,1.184812470356178e-09,7.827413384120518e-09
33.483,4.3065040422618495e-10,6.043949785095037e-10,4.182079571535269e-09
33.491,4.306538459175613e-10,6.044051925613303e-10,4.182081347892108e-09
33.494,4.306538459175613e-10,6.044054146059352e-10,4.182082680159738e-09
33.496,6.413435338359363e-10,1.1848229064526095e-09,7.827420933637086e-09
33.499,4.306538459175613e-10,6.044051925613303e-10,4.1820862328734165e-09
33.501,4.306538459175613e-10,6.044051925613303e-10,4.182088009230256e-09
33.504,6.413435338359363e-10,1.1848229064526095e-09,7.827426706796814e-09
33.506,6.413435338359363e-10,1.1848229064526095e-09,7.827428927242863e-09
33.508,6.413435338359363e-10,1.1848229064526095e-09,7.827430703599703e-09
33.511,6.413435338359363e-10,1.1848229064526095e-09,7.827432479956542e-09
33.514,6.413435338359363e-10,1.1848229064526095e-09,7.827434700402591e-09
33.517,-5.468663299978971e-09,-1.5647311890631954e-08,-9.78874554746767e-08
33.519,6.413435338359363e-10,1.1848229064526095e-09,7.82743825311627e-09
33.524,6.413467534827078e-10,1.184833120504436e-09,7.82744002947311e-09
33.528,4.3065662147512285e-10,6.044140743455273e-10,4.182096891014453e-09
33.531,6.413467534827078e-10,1.184833342549041e-09,7.827444026275998e-09
33.534,6.413467534827078e-10,1.184833342549041e-09,7.827445802632838e-09
33.536,6.413467534827078e-10,1.184833120504436e-09,7.827447578989677e-09
33.539,6.413467534827078e-10,1.184833342549041e-09,7.827449799435726e-09
33.541,6.413467534827078e-10,1.184833120504436e-09,7.827451575792566e-09
33.544,6.413467534827078e-10,1.184833342549041e-09,7.827453352149405e-09
33.546,4.3065662147512285e-10,6.044140743455273e-10,4.182108881423119e-09
33.549,6.413467534827078e-10,1.184833342549041e-09,7.827457348952294e-09
33.553,6.413467534827078e-10,1.184833342549041e-09,7.827459125309133e-09
33.558,4.306597300995918e-10,6.044231781743292e-10,4.182107993244699e-09
33.56,6.413500841517816e-10,1.1848435566008675e-09,7.827463122112022e-09
33.563,6.413500841517816e-10,1.1848435566008675e-09,7.827464898468861e-09
33.567,6.413500841517816e-10,1.1848435566008675e-09,7.8274666748257e-09
33.569,4.3065961907728934e-10,6.044229561297243e-10,4.182115098672057e-09
33.572,4.3065961907728934e-10,6.044229561297243e-10,4.182116430939686e-09
33.575,6.413500841517816e-10,1.1848435566008675e-09,7.827472447985429e-09
33.577,6.413500841517816e-10,1.1848435566008675e-09,7.827474224342268e-09
33.579,4.3065950805498687e-10,6.044229561297243e-10,4.1821217600102045e-09
33.582,6.413500841517816e-10,1.1848435566008675e-09,7.827478221145157e-09
33.586,6.413500841517816e-10,1.1848435566008675e-09,7.827479997501996e-09
33.591,6.41353525843158e-10,1.184853992697299e-09,7.827481773858835e-09
33.593,6.41353525843158e-10,1.184853992697299e-09,7.827483994304885e-09
33.596,6.41353525843158e-10,1.184853992697299e-09,7.827485770661724e-09
33.601,6.41353525843158e-10,1.184853992697299e-09,7.827487547018563e-09
33.604,6.41353525843158e-10,1.184853992697299e-09,7.827489323375403e-09
33.606,4.306626166794558e-10,6.044320599585262e-10,4.182128865437562e-09
33.609,4.306626166794558e-10,6.044320599585262e-10,4.182130197705192e-09
33.613,4.306626166794558e-10,6.044320599585262e-10,4.182131974062031e-09
33.616,4.3066250565715336e-10,6.044318379139213e-10,4.1821337504188705e-09
33.617,6.41353525843158e-10,1.184853992697299e-09,7.82749909333802e-09
33.622,6.41353525843158e-10,1.184853992697299e-09,7.827500869694859e-09
33.627,6.413567454899294e-10,1.1848642067491255e-09,7.827502646051698e-09
33.63,6.413567454899294e-10,1.1848642067491255e-09,7.827504866497748e-09
33.633,6.413567454899294e-10,1.1848642067491255e-09,7.827506642854587e-09
33.636,4.306653922370174e-10,6.044411637873282e-10,4.182137747221759e-09
33.638,6.413567454899294e-10,1.1848642067491255e-09,7.827510639657476e-09
33.641,6.413567454899294e-10,1.1848642067491255e-09,7.827512416014315e-09
33.646,4.306653922370174e-10,6.044409417427232e-10,4.1821426322030675e-09
33.648,6.413567454899294e-10,1.1848642067491255e-09,7.827515968727994e-09
33.652,6.413567454899294e-10,1.1848642067491255e-09,7.827517745084833e-09
33.656,4.3066872290609126e-10,6.044509337499449e-10,4.182147517184376e-09
33.659,4.306686118837888e-10,6.044509337499449e-10,4.182148849452005e-09
33.661,6.413600761590033e-10,1.184874420800952e-09,7.827523518244561e-09
33.664,6.413600761590033e-10,1.184874420800952e-09,7.8275252946014e-09
33.667,4.3066838983918387e-10,6.044498235269202e-10,4.182147961273586e-09
33.669,6.413600761590033e-10,1.184874420800952e-09,7.82752929140429e-09
33.672,6.413600761590033e-10,1.184874420800952e-09,7.827531067761129e-09
33.676,6.413600761590033e-10,1.184874420800952e-09,7.827533288207178e-09
33.678,6.413600761590033e-10,1.184874420800952e-09,7.827535064564017e-09
33.68,4.3066838983918387e-10,6.044496014823153e-10,4.182156843057783e-09
33.683,6.413600761590033e-10,1.184874420800952e-09,7.827539061366906e-09
33.687,4.306682788168814e-10,6.044496014823153e-10,4.182159951682252e-09
33.692,4.306716094859553e-10,6.044604816679566e-10,4.182161728039091e-09
33.696,6.413634068280771e-10,1.1848850789419885e-09,7.827544390437424e-09
33.698,6.413634068280771e-10,1.1848850789419885e-09,7.827546610883473e-09
33.702,4.3067138744135036e-10,6.044591494003271e-10,4.1821603957714615e-09
33.705,4.306712764190479e-10,6.044589273557222e-10,4.182162172128301e-09
33.708,6.413634068280771e-10,1.1848850789419885e-09,7.827552384043202e-09
33.711,6.413634068280771e-10,1.1848850789419885e-09,7.827554160400041e-09
33.712,4.306712764190479e-10,6.044591494003271e-10,4.182167501198819e-09
33.715,6.413634068280771e-10,1.1848850789419885e-09,7.82755771311372e-09
33.717,6.413634068280771e-10,1.1848850789419885e-09,7.827559933559769e-09
33.721,4.3067116539674544e-10,6.044589273557222e-10,4.182172830269337e-09
33.725,6.41366737497151e-10,1.184895292993815e-09,7.827563486273448e-09
33.728,4.306744960658193e-10,6.044693634521536e-10,4.182175938893806e-09
33.731,4.306744960658193e-10,6.044689193629438e-10,4.182177271161436e-09
33.733,6.41366737497151e-10,1.184895292993815e-09,7.827569259433176e-09
33.736,6.41366737497151e-10,1.184895292993815e-09,7.827571035790015e-09
33.739,4.306741629989119e-10,6.044680311845241e-10,4.182176827072226e-09
33.742,4.306741629989119e-10,6.044680311845241e-10,4.182178603429065e-09
33.745,6.41366737497151e-10,1.184895292993815e-09,7.827576808949743e-09
33.748,6.41366737497151e-10,1.184895292993815e-09,7.827578585306583e-09
33.751,6.41366737497151e-10,1.184895292993815e-09,7.827580805752632e-09
33.756,6.413700681662249e-10,1.1849055070456416e-09,7.827582582109471e-09
33.758,6.413700681662249e-10,1.1849055070456416e-09,7.82758435846631e-09
33.761,4.306774936679858e-10,6.044780231917457e-10,4.182188817480892e-09
33.764,4.306774936679858e-10,6.044780231917457e-10,4.1821901497485214e-09
33.766,6.413700681662249e-10,1.1849055070456416e-09,7.827590131626039e-09
33.77,6.413700681662249e-10,1.1849055070456416e-09,7.827591907982878e-09
33.772,6.413700681662249e-10,1.1849055070456416e-09,7.827593684339718e-09
33.775,4.306771606010784e-10,6.044769129687211e-10,4.182191037926941e-09
33.777,6.413700681662249e-10,1.1849055070456416e-09,7.827597681142606e-09
33.78,4.3067704957877595e-10,6.044769129687211e-10,4.18219459064062e-09
33.782,4.306771606010784e-10,6.044769129687211e-10,4.182196366997459e-09
33.787,4.3067704957877595e-10,6.044766909241162e-10,4.182197699265089e-09
33.793,6.413733988352988e-10,1.184915943142073e-09,7.827605230659174e-09
33.798,4.306804912701523e-10,6.044871270205476e-10,4.182201251978768e-09
33.799,6.413733988352988e-10,1.184915943142073e-09,7.827609227462062e-09
33.802,6.413733988352988e-10,1.184915943142073e-09,7.827611003818902e-09
33.806,6.413733988352988e-10,1.184915943142073e-09,7.827612780175741e-09
33.808,-5.047342321873316e-09,-1.4486679411618297e-08,-9.05984514076863e-08
33.811,6.413733988352988e-10,1.184915943142073e-09,7.82761677697863e-09
33.815,6.413733988352988e-10,1.184915943142073e-09,7.82761855333547e-09
33.82,4.3068004718094244e-10,6.044857947529181e-10,4.182207025138496e-09
33.825,4.306833778500163e-10,6.044962308493496e-10,4.182208357406125e-09
33.828,4.306833778500163e-10,6.044957867601397e-10,4.182210133762965e-09
33.83,6.413767295043726e-10,1.1849261571938996e-09,7.827626102852037e-09
33.833,4.3068326682771385e-10,6.044962308493496e-10,4.1822136864766435e-09
33.836,4.3068326682771385e-10,6.044960088047446e-10,4.182215462833483e-09
33.839,6.413767295043726e-10,1.1849261571938996e-09,7.827631876011765e-09
33.842,6.413767295043726e-10,1.1849261571938996e-09,7.827633652368604e-09
33.844,4.306833778500163e-10,6.044960088047446e-10,4.182220347814791e-09
33.847,6.413767295043726e-10,1.1849263792385045e-09,7.827637649171493e-09
33.85,6.413767295043726e-10,1.1849261571938996e-09,7.827639425528332e-09
33.855,6.413767295043726e-10,1.1849263792385045e-09,7.827641645974381e-09
33.859,6.41379949151144e-10,1.1849363712457261e-09,7.827642978242011e-09
33.862,6.41379949151144e-10,1.1849363712457261e-09,7.82764519868806e-09
33.865,4.306861534075779e-10,6.045048905889416e-10,4.18222434461768e-09
33.868,6.41379949151144e-10,1.1849363712457261e-09,7.827648751401739e-09
33.871,6.41379949151144e-10,1.1849363712457261e-09,7.827650527758578e-09
33.874,4.3068626442988034e-10,6.045048905889416e-10,4.182229229598988e-09
33.876,6.41379949151144e-10,1.1849363712457261e-09,7.827654524561467e-09
33.878,6.41379949151144e-10,1.1849363712457261e-09,7.827656300918306e-09
33.881,6.41379949151144e-10,1.1849363712457261e-09,7.827658521364356e-09
33.884,4.306860423852754e-10,6.045048905889416e-10,4.182236335026346e-09
33.891,-6.100828953137238e-09,-1.7388898321257784e-08,-1.0882602685668985e-07
33.894,6.413833908425204e-10,1.1849470293867626e-09,7.827663850434874e-09
33.898,6.413833908425204e-10,1.1849470293867626e-09,7.827666070880923e-09
33.9,4.3068926203204683e-10,6.045139944177436e-10,4.182235890937136e-09
33.903,6.413833908425204e-10,1.1849470293867626e-09,7.827669623594602e-09
33.906,6.413833908425204e-10,1.1849470293867626e-09,7.827671844040651e-09
33.909,4.3068915100974436e-10,6.045139944177436e-10,4.182240775918444e-09
33.912,4.3068915100974436e-10,6.045137723731386e-10,4.182242552275284e-09
33.916,4.306890399874419e-10,6.045137723731386e-10,4.182244328632123e-09
33.918,6.413833908425204e-10,1.1849470293867626e-09,7.827679393557219e-09
33.924,4.3069248167881824e-10,6.045239864249652e-10,4.182247881345802e-09
33.928,-5.679447578899044e-09,-1.6228058008493917e-08,-1.015354338385066e-07
33.93,6.413867215115943e-10,1.184957243438589e-09,7.827685166716947e-09
33.934,4.3069214861191085e-10,6.045228762019406e-10,4.182245660899753e-09
33.937,6.413867215115943e-10,1.184957243438589e-09,7.827688719430625e-09
33.94,4.306920375896084e-10,6.045228762019406e-10,4.1822492136134315e-09
33.943,6.413867215115943e-10,1.184957243438589e-09,7.827692716233514e-09
33.946,4.306920375896084e-10,6.045226541573356e-10,4.1822523222379004e-09
33.95,4.3069192656730593e-10,6.045226541573356e-10,4.18225409859474e-09
33.955,6.413867215115943e-10,1.184957243438589e-09,7.827698045304032e-09
33.961,4.3069514621407734e-10,6.045326461645573e-10,4.182257207219209e-09
33.964,6.413899411583657e-10,1.1849674574904157e-09,7.827702042106921e-09
33.968,4.306949241694724e-10,6.045313138969277e-10,4.18225365450553e-09
33.971,4.3069481314716995e-10,6.045315359415326e-10,4.182255430862369e-09
33.973,6.413899411583657e-10,1.1849674574904157e-09,7.827707815266649e-09
33.977,6.413899411583657e-10,1.1849674574904157e-09,7.827709591623488e-09
33.98,6.413899411583657e-10,1.1849674574904157e-09,7.827711812069538e-09
33.982,4.306947021248675e-10,6.045315359415326e-10,4.182262092200517e-09
33.986,4.3069481314716995e-10,6.045313138969277e-10,4.1822638685573565e-09
33.991,4.3069814381624383e-10,6.045419720379641e-10,4.182265644914196e-09
33.995,4.3069814381624383e-10,6.045417499933592e-10,4.1822669771818255e-09
33.998,6.41393382849742e-10,1.184978115631452e-09,7.827721137942945e-09
34.002,6.41393382849742e-10,1.184978115631452e-09,7.827722914299784e-09
34.003,6.41393382849742e-10,1.184978115631452e-09,7.827724690656623e-09
34.006,6.41393382849742e-10,1.184978115631452e-09,7.827726911102673e-09
34.007,6.41393382849742e-10,1.184978115631452e-09,7.827728687459512e-09
34.011,6.41393382849742e-10,1.184978115631452e-09,7.827730463816351e-09
34.013,6.41393382849742e-10,1.184978115631452e-09,7.82773224017319e-09
34.016,4.3069781074933644e-10,6.045406397703346e-10,4.182274970787603e-09
34.019,6.41393382849742e-10,1.184978115631452e-09,7.82773623697608e-09
34.023,4.307011414184103e-10,6.04551075866766e-10,4.182278079412072e-09
34.026,4.307011414184103e-10,6.045508538221611e-10,4.182279855768911e-09
34.029,6.413967135188159e-10,1.1849883296832786e-09,7.827742010135808e-09
34.032,6.413967135188159e-10,1.1849883296832786e-09,7.827743786492647e-09
34.034,6.413966024965134e-10,1.1849883296832786e-09,7.827746006938696e-09
34.036,6.413966024965134e-10,1.1849883296832786e-09,7.827747783295536e-09
34.039,6.413966024965134e-10,1.1849883296832786e-09,7.827749559652375e-09
34.043,6.413967135188159e-10,1.1849883296832786e-09,7.827751336009214e-09
34.046,6.413967135188159e-10,1.1849883296832786e-09,7.827753556455264e-09
34.05,6.413967135188159e-10,1.1849883296832786e-09,7.827755332812103e-09
34.053,4.3070069732920047e-10,6.045492995099266e-10,4.182288293463898e-09
34.058,6.413999331655873e-10,1.1849985437351052e-09,7.827759329614992e-09
34.06,4.3070402799827434e-10,6.045595135617532e-10,4.182291846177577e-09
34.064,4.307038059536694e-10,6.045595135617532e-10,4.182293178445207e-09
34.067,6.413999331655873e-10,1.1849985437351052e-09,7.82776465868551e-09
34.069,4.307039169759719e-10,6.045595135617532e-10,4.1822967311588854e-09
34.071,4.307038059536694e-10,6.045595135617532e-10,4.182298507515725e-09
34.074,6.413999331655873e-10,1.1849985437351052e-09,7.827770431845238e-09
34.077,6.413999331655873e-10,1.1849985437351052e-09,7.827772208202077e-09
34.08,6.413999331655873e-10,1.1849985437351052e-09,7.827773984558917e-09
34.082,6.413999331655873e-10,1.1849985437351052e-09,7.827776205004966e-09
34.086,6.413999331655873e-10,1.1849985437351052e-09,7.827777981361805e-09
34.091,4.3070691457813837e-10,6.045686173905551e-10,4.1823025043186135e-09
34.094,6.414033748569636e-10,1.1850089798315366e-09,7.827781978164694e-09
34.097,6.414033748569636e-10,1.1850089798315366e-09,7.827783754521533e-09
34.101,4.3070691457813837e-10,6.045686173905551e-10,4.182307833389132e-09
34.103,4.3070702560044083e-10,6.045686173905551e-10,4.182309609745971e-09
34.105,6.414033748569636e-10,1.1850089798315366e-09,7.827789527681261e-09
34.109,6.414033748569636e-10,1.1850089798315366e-09,7.827791304038101e-09
34.111,4.3070691457813837e-10,6.045686173905551e-10,4.1823144947272795e-09
34.114,4.3070691457813837e-10,6.045683953459502e-10,4.182316271084119e-09
34.116,6.414033748569636e-10,1.1850089798315366e-09,7.827797077197829e-09
34.12,6.414033748569636e-10,1.1850089798315366e-09,7.827798853554668e-09
34.125,6.41406594503735e-10,1.1850191938833632e-09,7.827801074000718e-09
34.128,6.41406594503735e-10,1.1850191938833632e-09,7.827802850357557e-09
34.13,6.41406594503735e-10,1.1850191938833632e-09,7.827804626714396e-09
34.132,4.307098011580024e-10,6.045774991747521e-10,4.182319823797798e-09
34.136,6.41406594503735e-10,1.1850191938833632e-09,7.827808623517285e-09
34.139,4.307098011580024e-10,6.045774991747521e-10,4.182322932422267e-09
34.141,6.41406594503735e-10,1.1850191938833632e-09,7.827812176230964e-09
34.144,6.41406594503735e-10,1.1850191938833632e-09,7.827814396677013e-09
34.147,6.41406594503735e-10,1.1850191938833632e-09,7.827816173033852e-09
34.149,4.3070969013569993e-10,6.045770550855423e-10,4.182330037849624e-09
34.153,6.41406594503735e-10,1.1850191938833632e-09,7.827819725747531e-09
34.158,4.3071257671556396e-10,6.04586603003554e-10,4.182326485135945e-09
34.161,4.307126877378664e-10,6.045863809589491e-10,4.182328261492785e-09
34.164,6.414099251728089e-10,1.1850296299797947e-09,7.82782549890726e-09
34.166,6.414099251728089e-10,1.1850296299797947e-09,7.827827719353309e-09
34.168,6.414099251728089e-10,1.1850294079351897e-09,7.827829495710148e-09
34.171,6.414099251728089e-10,1.1850296299797947e-09,7.827831272066987e-09
34.173,6.414099251728089e-10,1.1850296299797947e-09,7.827833048423827e-09
34.175,4.307126877378664e-10,6.045861589143442e-10,4.182338475544611e-09
34.178,6.414099251728089e-10,1.1850296299797947e-09,7.827837045226715e-09
34.18,6.414099251728089e-10,1.1850294079351897e-09,7.827838821583555e-09
34.182,4.307126877378664e-10,6.045859368697393e-10,4.1823438046151296e-09
34.186,6.414099251728089e-10,1.1850294079351897e-09,7.827842374297234e-09
34.191,-5.0474192603289225e-09,-1.4486947641501047e-08,-9.060066830102187e-08
34.193,4.307156853400329e-10,6.04595706832356e-10,4.1823424723475e-09
34.196,4.3071579636233537e-10,6.04595484787751e-10,4.182344248704339e-09
34.199,4.307156853400329e-10,6.04595484787751e-10,4.182346025061179e-09
34.201,6.414133668641853e-10,1.1850400660762261e-09,7.82785214425985e-09
34.205,6.414132558418828e-10,1.1850400660762261e-09,7.82785392061669e-09
34.207,6.414133668641853e-10,1.1850400660762261e-09,7.827855696973529e-09
34.21,4.3071557431773044e-10,6.045952627431461e-10,4.1823526863993266e-09
34.213,4.307156853400329e-10,6.045952627431461e-10,4.182354462756166e-09
34.215,6.414133668641853e-10,1.1850400660762261e-09,7.827861470133257e-09
34.219,6.414132558418828e-10,1.1850400660762261e-09,7.827863690579306e-09
34.234,-1.2548636574294392e-09,-4.038954504181902e-09,-2.4981696267190046e-08
34.238,4.3071879396450186e-10,6.046050327057628e-10,4.1823589036482645e-09
34.242,4.3071857191989693e-10,6.046050327057628e-10,4.182360235915894e-09
34.246,4.3071857191989693e-10,6.046048106611579e-10,4.1823615681835236e-09
34.249,6.414165865109567e-10,1.1850502801280527e-09,7.827873016452713e-09
34.252,4.3071857191989693e-10,6.046048106611579e-10,4.182365120897202e-09
34.258,6.414199171800306e-10,1.1850604941798792e-09,7.827876569166392e-09
34.26,-8.418602592819013e-09,-2.3774131996390224e-08,-1.489292746903459e-07
34.263,4.3072145849976096e-10,6.0461347040075e-10,4.182360235915894e-09
34.265,6.414199171800306e-10,1.1850604941798792e-09,7.82788234232612e-09
34.269,6.414199171800306e-10,1.1850604941798792e-09,7.82788411868296e-09
34.272,6.414199171800306e-10,1.1850604941798792e-09,7.827886339129009e-09
34.273,6.414199171800306e-10,1.1850604941798792e-09,7.827888115485848e-09
34.277,4.3072145849976096e-10,6.04613248356145e-10,4.182368673610881e-09
34.28,6.414199171800306e-10,1.1850604941798792e-09,7.827892112288737e-09
34.282,6.414199171800306e-10,1.1850604941798792e-09,7.827893888645576e-09
34.285,4.307213474774585e-10,6.04613248356145e-10,4.182374002681399e-09
34.29,4.3072145849976096e-10,6.04613248356145e-10,4.182375779038239e-09
34.294,6.414232478491044e-10,1.1850711523209156e-09,7.827899661805304e-09
34.298,6.414233588714069e-10,1.1850711523209156e-09,7.827901438162144e-09
34.3,6.414233588714069e-10,1.1850711523209156e-09,7.827903214518983e-09
34.303,4.3072445610192744e-10,6.046227962741568e-10,4.182376223127449e-09
34.307,4.307245671242299e-10,6.04622352184947e-10,4.182377555395078e-09
34.309,6.414232478491044e-10,1.1850711523209156e-09,7.827908987678711e-09
34.312,6.414232478491044e-10,1.1850711523209156e-09,7.82791076403555e-09
34.315,4.3072445610192744e-10,6.04622352184947e-10,4.182382884465596e-09
34.318,4.3072445610192744e-10,6.046225742295519e-10,4.182384660822436e-09
34.324,6.414265785181783e-10,1.1850813663727422e-09,7.827916537195279e-09
34.327,6.414265785181783e-10,1.1850813663727422e-09,7.827918757641328e-09
34.331,4.3072767574869886e-10,6.046325662367735e-10,4.182389545803744e-09
34.333,6.414265785181783e-10,1.1850813663727422e-09,7.827922310355007e-09
34.336,6.414265785181783e-10,1.1850813663727422e-09,7.827924086711846e-09
34.339,6.414265785181783e-10,1.1850813663727422e-09,7.827925863068685e-09
34.341,4.3072734268179147e-10,6.046314560137489e-10,4.182389989892954e-09
34.344,6.414265785181783e-10,1.1850813663727422e-09,7.827929859871574e-09
34.347,6.414265785181783e-10,1.1850813663727422e-09,7.827932080317623e-09
34.349,4.3072734268179147e-10,6.04631233969144e-10,4.182395318963472e-09
34.355,4.3072734268179147e-10,6.046314560137489e-10,4.182396651231102e-09
34.357,4.307304513062604e-10,6.046414480209705e-10,4.182398427587941e-09
34.36,6.414299091872522e-10,1.1850915804245687e-09,7.827939185744981e-09
34.364,6.414299091872522e-10,1.1850915804245687e-09,7.82794140619103e-09
34.366,6.414299091872522e-10,1.1850915804245687e-09,7.82794318254787e-09
34.369,6.414299091872522e-10,1.1850915804245687e-09,7.827944958904709e-09
34.371,-5.468856589807558e-09,-1.5647981799205013e-08,-9.789280319694171e-08
34.374,6.414299091872522e-10,1.1850915804245687e-09,7.827948955707598e-09
34.377,6.414299091872522e-10,1.1850915804245687e-09,7.827950732064437e-09
34.379,4.307302292616555e-10,6.04640115753341e-10,4.182405533015299e-09
34.381,6.414299091872522e-10,1.1850915804245687e-09,7.827954728867326e-09
34.383,6.414299091872522e-10,1.1850915804245687e-09,7.827956505224165e-09
34.387,4.3073011823935303e-10,6.04640115753341e-10,4.182411306175027e-09
34.392,6.414332398563261e-10,1.1851020165210002e-09,7.827960057937844e-09
34.393,4.3073355993072937e-10,6.046505518497725e-10,4.182414414799496e-09
34.396,6.414332398563261e-10,1.1851020165210002e-09,7.827964054740733e-09
34.398,6.414332398563261e-10,1.1851020165210002e-09,7.827966275186782e-09
34.4,4.307334489084269e-10,6.046503298051675e-10,4.182419743870014e-09
34.403,6.414332398563261e-10,1.1851020165210002e-09,7.82796982790046e-09
34.406,6.414332398563261e-10,1.1851020165210002e-09,7.8279716042573e-09
34.408,-5.047465445606747e-09,-1.4487107069527383e-08,-9.060192596166416e-08
34.411,6.414332398563261e-10,1.1851020165210002e-09,7.827975601060189e-09
34.414,6.414332398563261e-10,1.1851020165210002e-09,7.827977377417028e-09
34.418,6.414332398563261e-10,1.1851020165210002e-09,7.827979153773867e-09
34.422,6.414332398563261e-10,1.1851020165210002e-09,7.827980930130707e-09
34.427,6.414365705253999e-10,1.1851122305728268e-09,7.827983150576756e-09
