time,x,y,theta
168.54,0.0,2.220446049250313e-16,7.992186468186446e-09
168.544,0.00224573996843902,0.001190146455240848,0.01365015261028324
168.548,5.0646995965575314e-05,2.6411070931819935e-05,0.0002706550724993484
168.554,5.0790508470788254e-05,2.646867005462461e-05,0.0002696534786328364
168.557,0.0,2.220446049250313e-16,7.992194461792224e-09
168.562,0.0,2.220446049250313e-16,7.992196238149063e-09
168.566,5.108194860792281e-05,2.6586084809432364e-05,0.00026761787325524367
168.57,0.0,2.220446049250313e-16,7.992199790862742e-09
168.574,0.0,2.220446049250313e-16,7.992201567219581e-09
168.577,5.137927206488868e-05,2.670645385682846e-05,0.0002655391025108145
168.582,0.0,2.220446049250313e-16,7.99220556402247e-09
168.586,0.0,2.220446049250313e-16,7.992207784468519e-09
168.59,5.168247387588032e-05,2.682977400336739e-05,0.00026341722034617376
168.593,0.0,2.220446049250313e-16,7.992211337182198e-09
168.598,-7.369660437461789e-12,4.324784974585327e-11,2.9493853461737274e-06
168.601,0.0028688962648464322,0.0014650031822940335,0.011795948045790983
168.604,0.0,4.440892098500626e-16,7.99291832720428e-09
168.609,0.0,2.220446049250313e-16,7.992920103561119e-09
168.612,6.142059720248838e-05,3.0933163268187513e-05,0.00019475395363643955
168.616,6.163918084878262e-05,3.1023799507146066e-05,0.0001932120395764514
168.62,0.0,2.220446049250313e-16,7.992925432631637e-09
168.624,0.0,2.220446049250313e-16,7.992927653077686e-09
168.628,0.0,4.440892098500626e-16,7.992929873523735e-09
168.632,6.229623291442721e-05,3.1314291150774665e-05,0.00018853130134521834
168.636,0.0,2.220446049250313e-16,7.992933426237414e-09
168.641,0.0,2.220446049250313e-16,7.992935202594253e-09
168.646,6.271396246804173e-05,3.148670824648647e-05,0.0001857648458747363
168.649,0.0,2.220446049250313e-16,7.992939199397142e-09
168.653,0.0,4.440892098500626e-16,7.992941419843191e-09
168.658,0.003413002491248429,0.0016954574940624134,0.007313482305168151
168.663,7.423415930141175e-05,3.658631855385508e-05,0.00010393106307304834
168.668,0.0,2.220446049250313e-16,7.993026684971483e-09
168.672,0.0,2.220446049250313e-16,7.993028905417532e-09
168.675,7.475168361570361e-05,3.6821529757258276e-05,9.988683976924762e-05
168.68,7.501254913377942e-05,3.6940092872361774e-05,9.801770392758868e-05
168.684,0.0,4.440892098500626e-16,7.99303423448805e-09
168.688,0.0,2.220446049250313e-16,7.9930364549341e-09
168.691,7.553757744993561e-05,3.718081668502293e-05,9.42502900058706e-05
168.694,0.0,2.220446049250313e-16,7.993040007647778e-09
168.699,0.0,2.220446049250313e-16,7.993041784004618e-09
168.702,7.606674079596587e-05,3.742649886362415e-05,9.044347184250512e-05
168.707,0.0,4.440892098500626e-16,7.993045780807506e-09
168.711,0.0,2.220446049250313e-16,7.993047557164346e-09
168.714,0.0036418668626698736,0.0017859337966814604,0.001848513352862735
